UPC,ASIN,Name,List Price,Model,MPN,Brand,Color,Sales Rank,Category,Pick & Pack,Weight Handling,Order Handling,30d Storage,VCF,FBA Fees,Referral,Width,Height,Length,Weight,Buy Box,FBA BB,New Offers,FBA Offers,AMZ on Listing
*097612009286,B002DZHXS2,Puka Shell Natural Pearlescent Shell Substrate (Pack of 2),,,HC-2P,Zoo Med,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,25.65,N,1,0,N
*097612009309,B00BUFW94Y,Zoo Med Hermit Crab Heater UL Listed Maintain Temperatures Humidity Terrariums,20.48,,85000930,Zoo Med,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,17.25,N,1,0,N
*885222364280,B0006L14B2,Zoo Med Hermit Crab Heater 4 Watts,23.64,HC30,HC30,Zoo Med,,8401,Pet Products,1.06,0.96,1.00,0.02,0,3.04,0.15,4.4,1.6,7.8,0.35,12.28,Y,27,0,N
*097612009309,B00U9OC7EE,Hermit Crab Heater (Pack of 2),26.07,,ZM00930,ZOO MED/AQUATROL,,315732,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,15.14,N,2,0,N
*097612009354,B003ZU7D5C,"Zoo Med Hermit Crab Growth Shell, Small, 3-Pack",3.76,HC35,HC35,Zoo Med,,38371,Pet Products,1.06,0.50,1.00,0.00,0,2.56,0.15,2.5,0.6,3,0.05,4.64,Y,17,0,N
*097612009354,B00BUFSGUA,Hermit Crab Growth Shell Sm 3pk,3.77,,,Zoo Med,,426743,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,N/A,N,0,0,N
*097612009354,B01CN90N0W,ZooMed Hermit Crab Growth Shell Small 3 Pk.,,,,Zoo Med,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,N/A,N,0,0,N
*097612009354,B0049H27N8,"Zoo Med Hermit Crab ""Growth"" Shell - Small",1.92,29107835,HC-35,Zoo Med,,235327,Pet Products,1.06,0.50,1.00,0.00,0,2.56,0.15,4.2,0.5,7.4,0.02,4.31,N,7,0,N
*097612009361,B0033Q3S70,"Zoo Med Hermit Crab Growth Shell, Medium, 2-Pack",2.31,HC36,HC36,Zoo Med,,52943,Pet Products,1.06,0.96,1.00,0.01,0,3.03,0.15,3.5,1,6.7,0.02,5.45,Y,21,0,N
*097612009361,B0049J8QUE,Hermit Crab Growth Shell,4.28,,85000936,Zoo Med,,93569,Pet Products,1.06,0.96,1.00,0.00,0,3.02,0.15,2.3,1,4,0.1,6.0,Y,4,0,N
*097612009361,B00BS979Z6,"Zoo Med Hermit Crab ""Growth"" Shells - Medium - 2 pk",,,HC-36,Zoo Med,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0.11,N/A,N,0,0,N
*097612009378,B0033PY168,"Zoo Med Hermit Crab Growth Shell, Large",6.53,HC37,HC37,Zoo Med,,64692,Pet Products,1.06,0.96,1.00,0.01,0,3.03,0.15,3.2,2,3.7,0.2,5.97,Y,23,0,N
*097612009385,B00BUFSIHQ,Hermit Crab Growth Shell,452.0,,HC-38,Mojetto,,193377,Pet Products,1.06,0.96,1.00,0.01,0,3.03,0.15,2.8,2.7,2.9,0.08,6.75,N,2,0,N
*097612009385,B0033Q04AE,"Zoo Med Hermit Crab Growth Shell, X-Large",2.31,HC38,HC38,Zoo Med,,23685,Pet Products,1.06,0.50,1.00,0.00,0,2.56,0.15,3.3,0.2,3.7,0.2,4.35,Y,21,2,Y
*097612009385,B00U9OC9JC,"Zoo Med-Aquatrol ZM00938 Hermit Crab Growth Shell, Xl",18.29,,ZM00938,ZOO MED/AQUATROL,,31455,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,2.11,N,2,0,N
*097612009408,B00B39PQ38,Zoo Med Labs Hermit Crab Shells,27.29,85000940,85000940,Zoo Med,,622710,Pet Products,1.06,0.96,1.00,0.05,0,3.07,0.15,5.5,4.25,7.5,0.11,42.97,N,1,0,N
*097612009408,B00FJ5NSA0,"HERMIT CRAB SHELL, Color: NATURAL (Catalog Category: Reptile:DECORATIONS)",46.44,,604750,Zoo Med,,568987,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,50.11,N,1,0,N
*097612009408,B00U9OCACS,"Zoo Med-Aquatrol ZM00940 Hermit Crab Fancy Shells, Box - 24",40.18,,ZM00940,ZOO MED/AQUATROL,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,N/A,N,0,0,N
*097612009408,B0006L2YC0,"Zoo Med Laboratories SZMHC40 Hermit Fancy Shells, 24-Piece",48.62,976009,976009,Zoo Med,,227842,Pet Products,1.06,2.34,1.00,0.05,0,4.45,0.15,5.5,4.1,7.5,2,23.52,Y,13,0,N
*097612009491,B00U9OCFGE,Zoo Med-Aquatrol ZM00949 Hermit Crab Decorative Shell,19.56,,ZM00949,ZOO MED/AQUATROL,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,12.11,N,1,0,N
*097612009491,B0033Q1T4Y,Zoo Med Laboratories SZMHC49 Hermit Decorative Shell,2.31,976666,976666,Zoo Med,,443830,Pet Products,1.06,0.96,1.00,0.00,0,3.02,0.15,2.3,1,4,0.05,6.38,Y,16,0,N
*097612009491,B00BUFSJU2,Hermit Crab Decorative Shell,,,HC-49,Zoo Med,,,Pet Products,1.06,0.96,1.00,0.01,0,3.03,0.15,4,1.5,7,0.05,3.99,N,4,0,N
*097612009491,B00BS97B4U,Zoo Med HC-49 Hermit Crab Decorative Shell Styles/Colors,,,850-00949,Zoo Med,,774639,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0.04,13.91,N,1,0,N
*097612009521,B014I69GOW,Zoo Med Glow in the Dark Hermit Crab Climbing Branch By ZOO MED,10.87,976884,976884,Zoo Med,GLOW,61809,Pet Products,1.06,0.96,1.00,0.03,0,3.05,0.15,5,2,9,0.1,8.7,Y,8,0,N
*097612009606,B015LF3I4S,Hermit Crab Crunchies Natural Peanut Treat (Pack of 4),,,HC-60,Zoo Med,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,11.97,N,2,0,N
*097612009606,B00S593YVK,Hermit Crab Crunchies Natural Peanut Treat (Pack of 3),,,HC-60,Zoo Med,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,9.97,N,2,0,N
*097612009606,B004PBE20E,Hermit Crab Crunchies Natural Peanut Treat,,,HC-60,ZooMed,,147033,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,1.59,N,6,0,N
*854585296200,B000677QVS,"Zoo Med Hermit Crab Peanut Crunchies, 1.85-Ounce",2.92,HC60,HC60,Zoo Med,Blacks & Grays,25885,Pet Products,1.06,0.96,1.00,0.00,0,3.02,0.15,1.6,1.2,3.5,0.2,4.77,Y,20,0,N
*097612009613,B00S594298,Hermit Crab Fruit Salad Natural Fruit Treat (Pack of 2),,,HC-61,Zoo Med,,377489,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,18.96,N,1,0,N
*097612009613,B000677QW2,Zoo Med Laboratories SZMHC61 Hermit Crab Fruit Salad,3.05,976014,976014,Zoo Med,beige,3615,Pet Products,1.06,0.96,1.00,0.00,0,3.02,0.15,1.5,1,4,0.02,4.19,N,24,0,N
*097612009705,B00YYG0M72,Zoo Med Laboratories - Hermit Crab Soil Natural- Natural - HC-70,32.73,,604755,Zoo Med,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,34.21,N,1,0,N
*634252097022,B000634MHI,Zoo Med Laboratories SZMHC70 16-Piece Hermit Crab Soil Counter Display,31.92,976015,976015,Zoo Med,,86042,Pet Products,1.06,2.34,1.00,0.05,0,4.45,0.15,6.4,3.1,7.8,2,18.27,Y,14,0,N
*014891438231,B00DGNNU8W,Hermit Crab Soil,31.29,,HC-70,Zoo Med,,66926,Pet Products,1.06,1.95,1.00,0.05,0,4.06,0.15,6,3,8,1.6,23.78,N,6,0,N
*707005143960,B0006L2XYO,Zoo Med Laboratories Hermit Crab Bright Bowl Neon Red,4.54,BC604756,097612009804,Zoo Med,,346507,Pet Products,1.06,0.50,1.00,0.00,0,2.56,0.15,0.42,0.13,0.5,0.65,9.56,N,5,0,N
*611101732303,B001OVF7IO,"Zoo Med Hermit Crab Bright Bowl, Red",9.08,HC80,HC80,Zoo Med,Red,175250,Pet Products,1.06,0.96,1.00,0.01,0,3.03,0.15,5,1.2,5.4,0.4,5.72,N,8,0,N
*097612009811,B00YYG0OQ6,Zoo Med Hermit Crab Bowls,15.99,,604757,Zoo Med,Green,,Pet Products,1.06,2.34,1.00,0.00,0,4.40,0.15,1,1,1,2,15.24,N,2,0,N
*097612009811,B001OVGMWY,"Zoo Med Hermit Crab Bright Bowl, Green",9.08,HC81,HC81,Zoo Med,Green,91697,Pet Products,1.06,0.96,1.00,0.01,0,3.03,0.15,4.7,1,5.4,0.02,5.47,N,8,0,N
*097612009811,B00BUFW8EK,Zoo Med Labs Hermit Crab Bright Bowls Green Matched Set Food and Water Bowl,7.86,,85000981,Zoo Med,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,N/A,N,0,0,N
*097612009811,B001D72FJS,Zoo Med Laboratories Hermit Crab Bright Bowl Neon Green,4.54,BC604757,097612009811,Zoo Med,,219303,Pet Products,1.06,0.96,1.00,0.01,0,3.03,0.15,4.9,1.4,5.4,0.45,7.33,Y,12,0,N
*097612009828,B00FJ5NTGI,Zoo Med Laboratories - Hermit Crab Bowls- Blue - HC-82,16.23,,604758,Zoo Med,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,14.7,N,1,0,N
*097612009828,B00BUFW8T0,Zoo Med Labs Hermit Crab Bright Bowls Blue Water Dishes Cool Neon Colors Bowl,7.86,,85000982,Zoo Med,Blue,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0.66,9.04,N,1,0,N
*617407695762,B001D72FKW,"Zoo Med Hermit Crab Bright Bowl, Blue",9.08,HC82,HC82,Zoo Med,Blue,58949,Pet Products,1.06,0.96,1.00,0.01,0,3.03,0.15,4.8,1,4.9,0.45,7.17,Y,17,0,N
*097612009859,B00U9OCKS2,"Zoo Med-Aquatrol ZM00985 Hermit Crab Ramp Bowl, 0.25 lbs.",20.11,,ZM00985,ZOO MED/AQUATROL,,293548,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,3.85,N,2,0,N
*097612009859,B0009YHRR6,"Zoo Med Hermit Crab Ramp Bowl, Small, Color:Assorted",4.99,BC604770,HC-85,Zoo Med,,60735,Pet Products,1.06,0.50,1.00,0.00,0,2.56,0.15,3.7,0.3,5.2,0.25,7.08,Y,20,0,N
*097612009873,B014W0BKTS,Zoo Med Laboratories Hermit Crab Combo Bowl- Glow,13.85,976885,976885,Zoo Med,,571370,Pet Products,1.06,0.96,1.00,0.01,0,3.03,0.15,4.8,1.1,5.3,0.36,10.76,Y,7,2,Y
*634252099385,B0006L2XVC,Zoo Med Laboratories SZMHC90 Hermit Crab Drinking Water Conditioner 2.25 Fl. OZ,2.39,976018,976018,Zoo Med,Greens,13232,Pet Products,1.06,0.96,1.00,0.01,0,3.03,0.15,2.8,1.5,4.4,0.25,6.01,Y,21,0,N
*097612009903,B006QOH1D8,Hermit Crab Drinking Water Conditioner (Pack of 2),,,HC-90,Zoo Med,,351252,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,9.08,N,2,0,N
*097612009903,B00S595EOA,Hermit Crab Water Conditioner [Set of 3],,,HC-90,Zoo Med,,240586,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,6.0,N,1,0,N
*097612009910,B003JWQQXQ,"Zoo Med Hermit Crab Salt Water Conditioner, 2.25-Ounce",2.79,HC91,HC91,Zoo Med,Blacks & Grays,4299,Pet Products,1.06,0.96,1.00,0.01,0,3.03,0.15,2.8,1.4,5.5,0.25,6.0,Y,28,0,N
*097612009910,B00YYG0W6S,Zoo Med Laboratories - Hermit Crab Saltwater Conditioner - HC-91,11.69,,604760,Zoo Med,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,12.22,N,1,0,N
*097612015034,B00IK45PDK,Aquasun Led High Output Plant Module,21.6,BC690013,AL-PM,Zoo Med,,2435,Single Detail Page Misc,1.06,0.50,1.00,0.00,0,2.56,0.15,4,0.6,4.6,0.02,15.65,Y,7,0,N
*097612015188,B00DSRPUG6,"Zoo Med Aquasun LED Aquarium Hood, 18-Inch",91.54,AL18,AL18,Zoo Med,,50770,Pet Products,4.09,2.84,0.00,0.07,0,7.00,0.15,5.4,2.4,20.6,2.3,39.68,Y,11,0,N
*097612015188,B00U9OFFFW,Zoo Med Laboratories Inc-Aquasun Led Aquarium Fixture- White-blue 18 Inch-100mw,75.17,,690007,Zoo Med,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,N/A,N,1,0,N
*097612023183,B001F95UA0,Zoo Med Turtle Clean 318 Submersible Filter,39.96,TC20,TC20,Zoo Med,,10993,Pet Products,1.06,0.96,1.00,0.02,0,3.04,0.15,3.8,3.3,5.6,0.7,18.21,Y,28,0,N
*097612023183,B00YYFXYB4,Turtle Clean 318 Submersible Filter (Pack of 2),33.36,,ZM02318,ZOO MED/AQUATROL,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,N/A,N,1,0,N
*097612023190,B001PLNCD0,Zoo Med PMC-18 Mechanical and Biological Sponge Pack,2.54,PMC18,PMC18,Zoo Med,,15113,Pet Products,1.06,0.96,1.00,0.01,0,3.03,0.15,2.5,2.1,5.5,0.04,5.02,Y,10,0,N
*097612023190,B015NUTNBI,Mech And Bio Sponge Turtle Clean 318,,,,Zoo Med,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,N/A,N,0,0,N
*097612023190,B00943VG0M,Mech And Bio Sponge Turtle Clean 318,19.39,,SZMPMC18,Mojetto,,415411,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,17.59,N,1,0,N
*097612023190,B005F5B7N4,Zoo Med PMC-18 Mechanical (2) and Biological (2) Sponge Pack For 318 TC-20 and 316 MC-20,4.12,,85002319,Zoo Med,,227377,Pet Products,1.06,0.96,1.00,0.01,0,3.03,0.15,2.2,2.1,5.3,0.02,6.29,Y,1,0,N
*634252053738,B005DGHRU2,"Zoo Med Nano 10 External Canister Filter, up to 10 Gallons",79.99,976599,976599,Zoo Med,,41488,Pet Products,1.06,2.34,1.00,0.10,0,4.50,0.15,5.7,4.9,11.1,2.05,37.42,Y,9,0,N
*097612024715,B00JN9FZOK,NA,,,,Unknown,,,Single Detail Page Misc,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,5.03,N,3,0,N
*097612024722,B00JN9G09E,NA,,,,Unknown,,,Single Detail Page Misc,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,5.03,N,3,0,N
*097612024746,B00JN9G0RG,NA,,,,Unknown,,,Single Detail Page Misc,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,N/A,N,1,0,N
*097612024753,B00JN9G1FW,NA,,,,Unknown,,,Single Detail Page Misc,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,8.55,N,3,0,N
*097612024760,B00JN9G1UM,NA,,,,Unknown,,,Single Detail Page Misc,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,4.52,N,3,0,N
*097612024777,B00JN9G2E2,NA,,,,Unknown,,,Single Detail Page Misc,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,N/A,N,1,0,N
*097612024784,B00JN9G328,NA,,,,Unknown,,,Single Detail Page Misc,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,N/A,N,1,0,N
*097612024791,B00JN9G43Q,NA,,,,Unknown,,,Single Detail Page Misc,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,N/A,N,1,0,N
*097612024807,B00JN9G4MM,NA,,,,Unknown,,,Single Detail Page Misc,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,12.06,N,3,0,N
*097612024814,B00JN9G5GM,NA,,,,Unknown,,,Single Detail Page Misc,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,10.05,N,3,0,N
*097612032505,B00GM3RZNY,Zml Fltr Aquasweep Attachment,14.4,,PS-50,Zoo Med,,188459,Pet Products,1.06,0.96,1.00,0.03,0,3.05,0.15,6.1,1.5,9.8,0.02,13.57,Y,7,0,N
*097612032505,B00U9OCO42,"Zoo Med-Aquatrol ZM03250 Aquasweep Rotating Filter Attachment, 0.15 lbs.",24.67,,ZM03250,ZOO MED/AQUATROL,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,18.47,N,1,0,N
*097612041019,B0019J6JO2,"Zoo Med Natural Cork Tile Background, 12 x 12-Inches",15.38,NCB1,NCB1,Zoo Med,,21716,Pet Products,1.06,1.95,1.00,0.03,0,4.04,0.15,11.1,0.8,12.1,1.05,11.05,Y,13,0,N
*097612041019,B00BUFSN7G,Small Animal Supplies Natural Cork Tile Background Small 12 X 12&Quot,12.95,,SZMNCB1,Mojetto,,338206,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,23.97,N,1,0,N
*097612041019,B00W5TLKUS,"Zoo Med-Aquatrol ZM04101 Cork Tile Background, Small",23.5,,ZM04101,ZOO MED/AQUATROL,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,17.6,N,1,0,N
*097612103526,B00167S5GC,"Zoo Med Reptivite, without Vitamin D3, 2-Ounce",8.16,A352,A352,Zoo Med,,57130,Pet Products,1.06,0.96,1.00,0.00,0,3.02,0.15,1.8,1.5,3.6,0.02,8.16,Y,9,0,N
*097612103526,B01CN919P0,ZooMed Reptivite Without D3 2 oz.,,,,Zoo Med,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,N/A,N,0,0,N
*634252099361,B0002AQB6A,"Zoo Med Reptivite, with Vitamin D3, 2-Ounce",8.16,A362,85010362,Zoo Med,,21639,Pet Products,1.06,0.96,1.00,0.00,0,3.02,0.15,1.97,1.73,4.17,0.22,5.59,N,25,0,Y
*097612103687,B002GC4B6O,"Zoo Med Reptivite, with Vitamin D3, 8-Ounce",20.46,A368,A368,Zoo Med,,38530,Pet Products,1.06,0.96,1.00,0.01,0,3.03,0.15,2.7,2.7,4.3,0.65,10.43,Y,15,0,N
*097612103717,B002DZK442,ZooMed Avian Plus Bird Vitamins 1 oz.,,,BZMA371,Zoo Med,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,N/A,N,0,0,N
*097612103717,B0002AQB74,"Zoo Med Laboratories BZMA371 Avian Plus Bird Vitamins, 1-Ounce",2.83,976609,976609,Zoo Med,,156756,Pet Products,1.06,0.96,1.00,0.00,0,3.02,0.15,1.7,1,3.5,0.1,4.98,N,9,0,N
*097612104011,B001CCVLUS,"Zoo Med Laboratories SZMTB1 Turtle Bone, 2 Pack",8.3,976084,976084,Zoo Med,,2671,Pet Products,1.06,0.96,1.00,0.04,0,3.06,0.15,4.4,2.4,10.9,0.15,2.99,N,25,0,N
*097612104011,B01CN8ZLLE,ZooMed Turtle Bone 2 Pk.,,,,Zoo Med,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,N/A,N,0,0,N
*097612110012,B000R9A5DG,Zoo Med MagClip Magnetic Suction Cups,9.24,MS1,MS1,Zoo Med,,20942,Pet Products,1.06,0.50,1.00,0.00,0,2.56,0.15,3.5,0.3,8,0.1,9.43,Y,17,0,N
*097612110500,B004CT0Y6K,Zoo Med Aquatic Turtle Banquet Block,1.89,BB50,BB50,Zoo Med,Blacks & Grays,137627,Pet Products,1.06,0.50,1.00,0.00,0,2.56,0.15,2.4,0.6,3,0.03,4.47,Y,20,0,N
*097612110500,B00S595JZ4,Aquatic Turtle Banquet Block (Pack of 2),,,BB-50,Zoo Med,,463181,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,11.52,N,1,0,N
*097612110500,B007B4WV0A,Aquatic Turtle Banquet Block (Pack of 6),,,BB-50,Zoo Med,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,11.42,N,2,0,N
*097612110517,B004CT0YHO,"Zoo Med Block Value Pack for Aquatic Turtle, 5 Count",5.69,BB51,BB51,Zoo Med,,5642,Pet Products,1.06,0.96,1.00,0.01,0,3.03,0.15,3.1,2,4.2,0.3,4.99,N,18,0,N
*097612110517,B004HSOUMA,Zoo Med Block Value Pack for Aquatic Turtle [Set of 2],,,BB-51,Zoo Med,,96343,Pet Products,1.06,0.96,1.00,0.02,0,3.04,0.15,3.8,3,4.5,0.65,10.95,Y,4,0,N
*097612110517,B01BJFCS5E,Aquatic Turtle Banquet Blocks (Pack of 6),,,,Zoo Med,,55531,Pet Products,1.06,2.34,1.00,0.07,0,4.47,0.15,5.5,3.6,11,2,22.99,Y,1,0,N
*097612110517,B00BUFU1A8,Aquatic Turtle Banquet Block,5.89,BC679922,BB-51,Zoo Med,,75027,Pet Products,1.06,0.96,1.00,0.01,0,3.03,0.15,3.1,2,5.1,0.35,6.34,Y,5,0,N
*617407700695,B004AMABLW,Zoo Med Aquatic Turtle Banquet Block,2.89,BB52,BB52,Zoo Med,,39754,Pet Products,1.06,0.96,1.00,0.00,0,3.02,0.15,2.9,1,4,0.1,4.38,Y,21,2,Y
*097612110524,B007B4X0CI,ZooMed Aquatic Turtle Giant Banquet Block Single,,,SZMBB52,Zoo Med,,672375,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,11.57,N,1,0,N
*097612110524,B00MFQ2KF0,Aquatic Turtle Banquet Block (Pack of 2),,,BB-52,Zoo Med,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,13.64,N,1,0,N
*097612110555,B005DGHUC2,"Zoo Med Laboratories SZMBB55 Tortoise Banquet Block, Net WT 5 oz",4.99,976631,976631,Zoo Med,,5679,Pet Products,1.06,0.96,1.00,0.00,0,3.02,0.15,2,1.5,3.5,0.02,3.99,N,13,0,N
*097612110555,B007B4XFUU,Zml Feeder Banquet Tortoise (Pack of 1),,,BB-55,Zoo Med,,55870,Pet Products,1.06,0.96,1.00,0.01,0,3.03,0.15,3.1,1.4,5.9,0.02,6.91,Y,8,0,N
*097612110609,B00FAYZLS2,ZOO MED CRICKET BLOCK FEATURING GUTLOAD & CALCIUM,2.0,BC690015,85011060,Zoo Med,,81070,Pet Products,1.06,0.50,1.00,0.01,0,2.57,0.15,4,0.6,7,0.18,4.49,Y,15,0,N
*097612110609,B00YYGQGFY,Zoo Med Laboratories Inc-Cricket Block 5 Ounces,9.68,,690015,Zoo Med,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,9.75,N,1,0,N
*097612110609,B01BI9TK5W,Zoo Med Cricket Blocks Featuring Gutload & Calcium - 5oz Each (5 Pack),,,,Zoo Med,,198198,Pet Products,1.06,0.96,1.00,0.02,0,3.04,0.15,4.7,1.5,8.2,0.35,11.99,Y,1,0,N
*097612111002,B003LBNXAE,Zoo Med Laboratories Aquatrol Regular Original Banquet Block Feeder,2.99,,097612111002,Zoo Med,,233981,Pet Products,1.06,0.50,1.00,0.00,0,2.56,0.15,4.2,0.3,7,0.05,4.46,Y,12,0,N
*097612111002,B004PBD3GI,Fish & Aquatic Supplies Banquet Fish Block,,,AQ11100,Zoo Med,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,7.25,N,3,0,N
*097612111002,B00798UEE8,"Zoo Med Original Banquet Feeding Block, 0.45-Ounce",2.29,BB1,ZML-060,Zoo Med,,48252,Pet Products,1.06,1.95,1.00,0.01,0,4.02,0.15,4.5,0.8,7,0.9,6.99,Y,7,0,N
*097612111002,B00BS96X4O,ZooMed Banquet Original Feeder Block Regular,,,BB-1,Zoo Med,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,N/A,N,0,0,N
*097612111002,B00DDZ9E6K,Zoo Med Aquatrol Original Banquet Block Feeder Regular,,,AZMBB1,Zoo Med,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,4.89,N,2,0,N
*097612111002,B00BUFTCL2,Zoo Med Labs Feeder Banquet Original Block Regular High Protein Micro-Pellets,2.46,,85011100,Zoo Med,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,5.79,N,1,0,N
*097612113006,B003JW0OE8,Zoo Med Laboratories AZMBB2 Mini Banquet Block Feeders,2.5,976524,976524,Zoo Med,,36289,Pet Products,1.06,0.50,1.00,0.00,0,2.56,0.15,4.25,0.5,7,0.05,6.1,Y,11,0,N
*097612113006,B015P1JUA4,Zoo Med Aquatrol Mini Banquet Block Feeders 6cd,,,AZMBB2,Zoo Med,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,N/A,N,0,0,N
*097612113006,B00FXYLHR8,API Bio-Chem Zorb for Superclean Filter 50 gal 3pk,,,AAP782C,,,407049,Pet Products,1.06,0.96,1.00,0.01,0,3.03,0.15,4.2,1,7,0.15,9.23,N,1,0,N
*097612114003,B003JVYKOO,Zoo Med Laboratories AZMBB3 Giant Banquet Block Feeder,2.8,976526,976526,Zoo Med,,34621,Pet Products,1.06,0.50,1.00,0.01,0,2.57,0.15,4,0.7,7,0.1,3.8,N,18,0,N
*097612114003,B00D494Z1O,Banquet Fish Block Giant,,BB-3,MSSAQ11400L01,"ZOO MED/AQUATROL, INC",,535458,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,3.88,N,1,0,N
*097612114003,B015LCSFJ4,Zoo Med Aquatrol Giant Banquet Block Feeder,,,AZMBB3,Zoo Med,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,N/A,N,0,0,N
*097612114102,B004PBD45S,Zoo Med Aquatrol Plankton Banquet Block Feeder Giant,,,AZMBB6,Zoo Med,,134185,Pet Products,1.06,0.96,1.00,0.01,0,3.03,0.15,4.3,1,6.9,0.1,5.59,Y,4,0,N
*097612114102,B003LBM9DG,Zoo Med Laboratories AZMBB6 Plankton Banquet Block Feeder Giant,2.59,976530,976530,Zoo Med,,17243,Pet Products,1.06,0.96,1.00,0.01,0,3.03,0.15,2.9,1,7,0.1,6.16,N,7,0,N
*854585280742,B004PBI4QM,Zoo Med Laboratories AZMBB7 Betta Banquet Blocks,2.99,976531,ZML-020,Zoo Med,,3724,Pet Products,1.06,0.50,1.00,0.00,0,2.56,0.15,4.2,0.2,7,0.02,3.79,Y,28,4,Y
*097612117103,B01BJFGE36,Zoo Med Betta Banquet Blocks 6 Card (Pack of 6),,,,Zoo Med,,133797,Pet Products,1.06,0.96,1.00,0.01,0,3.03,0.15,4.4,1,7.5,0.25,12.99,Y,1,0,N
