UPC,ASIN,Name,List Price,Model,MPN,Brand,Color,Sales Rank,Category,Pick & Pack,Weight Handling,Order Handling,30d Storage,VCF,FBA Fees,Referral,Width,Height,Length,Weight,Buy Box,FBA BB,New Offers,FBA Offers,AMZ on Listing
*029695244162,B00B55CAL6,Petmate Cafe Waterer 1.5 Gallon Pearl/tan,,,DDS24416,,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,N/A,N,0,0,N
*029695244162,B00HYFNKWE,Petmate 290780 Petmate Cafe Water 1.5Gal - Pearl White,25.17,,290780,Petmate,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,18.54,N,1,0,N
*029695244162,B003EV7F50,"Petmate Pet Cafe Pet Waterer, 1-1/2 Gal, Pearl White",17.99,24416,24416,Petmate,Pearl White,13104,Pet Products,1.06,1.95,1.00,0.33,0,4.34,0.15,11.2,7.7,12.1,1,9.79,Y,6,0,N
*029695244179,B009VBVEPE,Petmate Cafe Waterer 3 Gallon Pearl/waterfall Blue,,,DDS24417,,,774376,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,N/A,N,0,0,N
*029695244179,B003EV7F78,"Petmate Pet Cafe Pet Waterer, 1-1/2 Gal, Pearl Waterfall Blue",17.99,24417,24417,Petmate,Pearl Waterfall Blue,12255,Pet Products,1.06,3.90,1.00,0.33,0,6.29,0.15,11.1,7.8,12.1,1.05,14.64,Y,8,0,N
*029695244179,B00HYESRCI,Petmate 290782 Petmate Cafe Water 1.5Gal - Pearl Waterfall,25.17,,290782,Petmate,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,18.54,N,1,0,N
*029695244254,B00S5OX5BO,Petmate Self Pet Waterer 0.75 Gal,23.98,,24425,Petmate,,660786,Pet Products,1.06,0.96,1.00,0.21,0,3.23,0.15,10,6.5,10.2,0.55,21.19,N,2,0,N
*029695244254,B00Y24XQ06,Petmate Self Pet Waterer 0.75 Gal,119.9,,24425,Petmate,,,Sports,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,6,N/A,N,1,0,N
*029695244254,B003EV7F3M,"Petmate Pet Cafe Pet Waterer, 3/4 Gal, Pearl Tan",14.99,24425,24425,Petmate,Pearl Tan,3277,Pet Products,4.09,4.40,0.00,0.28,0,8.77,0.15,10.2,10.2,10.8,1.25,7.49,N,23,0,N
*029695244254,B00QWR05GY,Petmate Self Pet Waterer 0.75 Gal,59.95,,24425,Petmate,,2892060,Sports,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,3,43.77,N,1,0,N
*029695244261,B00YYGXOOU,Petmate 290786 24426 Pm Cafe Water .75 Gal Blu,23.47,,290786,Petmate,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,16.46,N,1,0,N
*029695244261,B003EV7F8M,"Petmate Pet Cafe Pet Waterer, 3/4 Gal, Pearl Blue",14.99,24426,24426,Petmate,Pearl Blue,9767,Pet Products,1.06,0.96,1.00,0.19,0,3.21,0.15,9.7,6.4,10,0.6,10.19,Y,6,0,N
*029695244278,B00YYGXUPI,Petmate 290788 24427 Pm Cafe Water .75 Gal White,23.47,,290788,Petmate,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,16.46,N,1,0,N
*029695244278,B003EV7F64,"Petmate Pet Cafe Pet Waterer, 3/4 Gal, Pearl White",14.99,24427,24427,Petmate,Pearl White,12629,Pet Products,1.06,0.96,1.00,0.22,0,3.24,0.15,10,7,10,0.55,7.49,N,7,0,N
*029695244353,B003EV7EZG,"Petmate Pet Cafe Pet Waterer, 1/4 Gal, Pearl Lady Pink",9.02,24435,24435,Petmate,PEARL LADY PINK,16958,Pet Products,1.06,0.96,1.00,0.07,0,3.09,0.15,7,4.6,7,0.3,4.99,N,21,0,N
*029695244353,B00YYGY2EG,Petmate 290790 Petmate Cafe Water .25 Gal Pink,21.05,,290790,Petmate,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,13.49,N,1,0,N
*029695244360,B003EV7F0A,"Petmate Pet Cafe Pet Waterer, 1/4 Gal, Pearl White",21.05,24436,24436,Petmate,PEARL WHITE,36985,Pet Products,1.06,0.96,1.00,0.06,0,3.08,0.15,6.5,4.5,6.6,0.25,6.99,N,11,0,N
*029695248979,B00776H6XY,Dosckocil (Petmate) Fresh Flow Rep Filter Clipstrip 12Pc Pm Rep 6 Fltr 12Pc Clipstrip Bowls & Feeding Supplies,202.99,,,Dosckocil (Petmate),,837535,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,111.36,N,1,0,N
*029695248979,B003TQH3UM,"Petmate Fresh Flow Dog and Cat Filter Replacement for Deluxe Fountain, 6-Pack",14.99,DO2490 06,DO2490 06,Petmate,beige,1167,Pet Products,1.06,0.96,1.00,0.02,0,3.04,0.15,4.9,1.7,6.6,0.05,8.48,Y,39,0,N
*029695248979,B00O8QIVFS,"Petmate Fresh Flow Replacement Filter 6 count 8.3"" x 0.6"" x 6.1"" (Set of 3)",,,PTM24898,Petmate,,,Home,N/A,N/A,N/A,N/A,N/A,N/A,0.15,8.5,3.25,10,0,38.98,N,2,0,N
*029695249891,B007T9ZML2,Replendish Replacement Filters,7.07,,21524989,Doskocil,,10071,Pet Products,1.06,0.96,1.00,0.00,0,3.02,0.15,2.3,1.1,5.8,0.4,9.75,Y,8,0,N
*029695249891,B00TCLCKLU,Replendish Replacement Filters (Pack of 3),95.43,,24836,Doskocil,,94858,Pet Products,1.06,0.96,1.00,0.03,0,3.05,0.15,7.2,1.5,8.1,0.1,N/A,N,1,0,N
*029695249891,B005BV14R6,"Petmate Replendish Charcoal Replacement Filters, 3-Pack",14.99,24836,24836,Petmate,off-white,431,Pet Products,1.06,0.50,1.00,0.01,0,2.57,0.15,4.9,0.7,6,0.1,3.59,N,23,0,N
*029695249891,B007TU1HNI,Replendish Replacement Filters,,,24836,Doskocil,,351173,Pet Products,1.06,0.50,1.00,0.01,0,2.57,0.15,4.3,0.7,8,0.1,10.22,N,2,0,N
*029695250170,B00SVJ80P4,Complete Airline Kennel Travel Kit (Pack of 4),67.96,,25017,Petmate,,,Pet Products,4.09,5.18,0.00,0.35,0,9.62,0.15,10,10,14,5,N/A,N,1,0,N
*029695250170,B00DT2WN9M,PETMATE 290300 Kennel Travel Kit for Pets,19.99,290300,290300,Petmate,,5411,Pet Products,1.06,0.96,1.00,0.06,0,3.08,0.15,8.1,2.1,11.9,0.65,7.76,N,18,0,N
*029695250170,B00U9OCE0G,Pet Edge DO25017 Petmate Kennel Airline Travel Kits,26.33,,DO25017,Pet Edge,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,25.93,N,1,0,N
*029695261244,B000084E66,Petmate 26124 Kitty Cap (Colors May Vary),6.0,26124,26124,Petmate,Clear,1267,Pet Products,1.06,0.96,1.00,0.00,0,3.02,0.15,1,1,2,0.1,1.09,N,21,0,N
*029695261244,B017A4V7XC,"Petmate 684478 Kitty Kaps Clip Strip, Yellow and Orange",25.99,,684478,Petmate,,,Pet Products,1.06,3.90,1.00,0.00,0,5.96,0.15,2,1,5,6,36.98,N,1,0,N
*029695261244,B002OE81ZG,Kitty-Kap Can Cover in Yellow and Orange (12 Count) [Set of 12],15.0,,26124,Petmate,,193380,Pet Products,1.06,0.50,1.00,0.00,0,2.56,0.15,3.3,0.5,3.7,0.02,14.88,N,3,0,N
*029695261749,B00GY9TBRY,#26180 Repl Scratch Pad (Pack of 6),56.94,,26174,Petmate,,,Pet Products,4.09,5.57,0.00,0.38,0,10.04,0.15,9,8,21,6,N/A,N,0,0,N
*029695261749,B003EV7EV0,"Petmate Scratch Post Jute Refill, Lean on me",12.99,26174,26174,Petmate,Brown,145831,Pet Products,1.06,0.96,1.00,0.03,0,3.05,0.15,6.5,0.8,16,0.75,9.94,Y,39,0,N
*029695261749,B007KL06S8,#26180 Repl Scratch Pad,11.36,,26174,Doskocil,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,N/A,N,0,0,N
*029695265013,B0002DI4W6,"Handy Stand Litter Scoop 6"" x 12"" x 3.8""",8.59,26501,26501,Petmate,Black,23414,Pet Products,1.06,0.96,1.00,0.06,0,3.08,0.15,5,3.4,11.9,0.35,8.46,Y,24,0,N
*029695265013,B001BM8SIM,Doskocil Litter Scoop Stand 3.8 Inch - 26501,,,389381,BCI,,655963,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,6.24,19.99,N,2,0,N
*029695265013,B00GY4ASI0,Handy Stand Litter Scoop (Pack of 24),155.76,,26501,Petmate,,,Pet Products,4.09,14.93,0.00,1.40,0,20.42,0.15,15,15,25,12,121.78,N,2,0,N
*029695265013,B00YBB9BE0,Handy Stand Litter Scoop,,,,Doskocil,white,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,N/A,N,1,0,N
*029695265013,B00BS9991S,HANDY STAND LITTER SCOOP WHITE 3.8 INCH,,,26501,Petmate,,,Pet Products,1.06,0.96,1.00,0.08,0,3.10,0.15,5.9,3.8,11,0.4,19.98,Y,1,0,N
*029695268045,B0018CEADM,Petmate Pup Top Food Can Topper,27.57,290395,290395,Petmate,ASSORTED,317835,Pet Products,1.06,0.50,1.00,0.00,0,2.56,0.15,2.7,0.1,2.7,0.02,N/A,N,3,0,N
*029695268755,B00U9O6DGM,"Petmate 26875 9"" X 9"" Indoor Pet Heating Pad",41.31,,26875,Doskocil,,488196,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,40.95,N,1,0,N
*029695268755,B00BCOR7WM,"Petmate 26875 9"" X 9"" Indoor Pet Heating Pad",,,26875,Petmate,White,444836,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,46.1,N,3,0,N
*029695268755,B0096KUP3M,"Aspen Pet Indoor Heated Pad Element, 9-Inch by 9-Inch",44.99,26875,26875,Aspen Pet,blue,231375,Pet Products,1.06,1.95,1.00,0.05,0,4.06,0.15,6.1,3,9.2,0.79,19.08,Y,15,0,N
*029695268762,B00U9O6E3E,"Petmate - Doskocil DO26876 Pet Heating Pad Indoor, 10 X 16",51.08,,DO26876,Doskocil,,417746,Pet Products,1.06,1.95,1.00,0.07,0,4.08,0.15,6.1,3.5,10.1,1.15,47.06,Y,2,0,N
*699187230234,B0096KUP6E,"Aspen Pet Indoor Heating Pad Element, 10-Inch by 16-Inch",59.99,26876,26876,Aspen Pet,,235933,Pet Products,1.06,1.95,1.00,0.07,0,4.08,0.15,6.1,3.7,10.1,1.2,35.25,Y,11,0,N
*029695290039,B00W5T6EHM,Petmate 290177 Large Litter Pan Liners,19.76,,290177,Petmate,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,12.11,N,3,0,N
*029695290039,B01CN8ZYKW,Petmate Litter Pan Liner Large,,,,Dosckocil (Petmate),,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,N/A,N,0,0,N
*886827826173,B004UMJMGC,"Petmate Large Litter Pan Liners, 12 Pack",5.99,29695290039,29695290039,Petmate,Clear,11515,Pet Products,1.06,0.96,1.00,0.02,0,3.04,0.15,3.9,2.2,7.8,0.65,5.35,N,13,0,N
*029695290039,B0002AT57W,DOSKOCIL Pan Liner Lrg 12pk,4.99,29003,029695290039,Petmate,-1,48519,Pet Products,1.06,0.96,1.00,0.02,0,3.04,0.15,3.8,2.3,7.6,0.6,6.77,Y,33,0,N
*029695290039,B00IML15GW,"Petmate Large Litter Pan Liners, 12 Pack",0.0,,1777665,Petmate,,100012,Pet Products,1.06,0.96,1.00,0.02,0,3.04,0.15,3.8,2.2,7.6,0.55,13.2,Y,4,0,N
*029695290275,B002RT8Z86,"Petmate Fresh Flow Replacement Pump, 12V pump with 120V converter w/o flow valve",16.99,29027,29027,Petmate,white,815,Pet Products,1.06,0.96,1.00,0.02,0,3.04,0.15,3.3,3,7.8,0.75,13.49,Y,10,0,N
*029695290404,B00U9O5OR6,"Petmate 29040 11.9"" X 9"" X 7.5"" Large Hi-Back Deluxe Litter Pan Liners",21.13,,29040,Petmate,,,CE,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,13.65,N,2,0,N
*029695290404,B000HHHEIM,"Petmate Drawstring Hi-Back Litter Pan Liner, Large, 12-Pack",7.99,29040,29040,Petmate,-1,19144,Pet Products,1.06,0.96,1.00,0.02,0,3.04,0.15,2.75,2.4,8.8,0.5,4.99,N,19,0,N
*029695290404,B00KOAKRJK,Hi-Back Litter Liner (Pack of 6),,,29040,Petmate,,,Grocery,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,42.4,N,4,0,N
*029695290404,B00KOAKTLG,"Petmate 29040 11.9"" X 9"" X 7.5"" Large Hi-Back Deluxe Litter Pan Liners",,,29040,Petmate,,,Grocery,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,109.82,N,1,0,N
*029695290404,B007TUQRP6,Hi-Back Litter Liner,,,DO29040,DOSKOCIL MANUFACTURING COINC,,774260,Pet Products,1.06,0.96,1.00,0.02,0,3.04,0.15,3,2.4,8.8,0.65,6.2,N,6,0,N
*029695290404,B00KOAKSIU,"Petmate 29040 11.9"" X 9"" X 7.5"" Large Hi-Back Deluxe Litter Pan Liners",,,29040,Petmate,,,Grocery,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,74.45,N,2,0,N
*029695290404,B001BM3N96,Hi-Back Litter Liner,,,598134,Doskocil,,707614,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,3,10.94,N,7,0,N
*029695291111,B00LQV8APE,Petmate 29111 Large Dove Kitty Litter Scoops,,,29111,Petmate,White,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,27.49,N,2,0,N
*780231585896,B000FK21GQ,"Petmate 29111 Dove Litter Scoop, Large",2.99,29695291111,29695291111,TV Non-Branded Items (Pets),White,47197,Pet Products,1.06,0.96,1.00,0.02,0,3.04,0.15,4.25,1.4,10,0.05,2.99,N,40,0,N
*029695291111,B0044UQZV0,Petmate 29111 Large Dove Kitty Litter Scoops,30.42,,29111,Petmate,,,Pet Products,1.06,5.46,1.00,0.55,0,8.07,0.15,14,7,18,4,15.6,N,3,0,N
*029695291128,B00KOAKN80,Litter Scoop (Pack of 24),,,29112,Petmate,,,Grocery,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,34.27,N,5,0,N
*029695291128,B000FJX1G6,Petmate 29112 Jumbo Litter Sifter/Scoop,1.25,29112,29112,Petmate,White,81272,Pet Products,1.06,0.96,1.00,0.06,0,3.08,0.15,5.7,2.5,12.4,0.1,4.26,Y,40,0,N
*029695291128,B015MDPOYG,Litter Scoop Jumbo,,,,Dosckocil (Petmate),,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,6.44,N,1,0,N
*029695291128,B00E1CQ4P8,Litter Scoop,,,29112,Petmate Doskocil,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,5.41,N,3,0,N
*029695291128,B00PJ91NJ4,Litter Scoop (Pack of 12),29.88,,29112,Doskocil,,,Lawn & Patio,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,35.0,N,3,0,N
*791611010037,B0006G58KA,"Ware Manufacturing Carpeted Kitty Cactus Scratch Post with Pom Pom, 16-Inch",15.99,1003,1003,Ware,,61334,Pet Products,4.09,7.91,0.00,0.64,0,12.64,0.15,11.5,11.5,19.5,4.35,29.95,Y,6,0,N
*029695291128,B00GS6ODV2,"Petmate Cat Litter Scoop Size Jumbo, 1 CT (Pack of 12)",,,0860-8812,Petmate,,,Grocery,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,24.09,N,3,0,N
*029695291135,B00BUFZ3LA,"Dosckocil (Petmate) CDS29113 Cat Litter Scoop, Giant, Bleached Linen",,290223,290223,Dosckocil (Petmate),Bleached Linen,324801,Pet Products,1.06,0.50,1.00,0.00,0,2.56,0.15,2.6,0.2,13,0.1,6.14,Y,7,0,N
*029695291135,B001OTBV4K,Litter Scoop,,029695291135,029695291135,Petmate,White,201218,Pet Products,1.06,0.96,1.00,0.07,0,3.09,0.15,4.6,4,12.2,0.15,4.73,Y,9,0,N
*029695291135,B00LSVI8BS,Litter Scoop (Pack of 4),,,29113,Petmate,White,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,18.68,N,3,0,N
*029695291135,B0040VQEQ4,Litter Scoop,0.0,,29112,Petmate,,596466,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,9.61,N,1,0,N
*029695291135,B00CHRX6F0,Litter Scoop (Pack of 6),,,29113,Dosckocil (Petmate),,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,29.02,N,3,0,N
*029695291135,B000OX0O5O,"Doskocil, Litter Scoop, Giant",1.35,,DO29113,Doskocil,,197910,Pet Products,1.06,0.96,1.00,0.04,0,3.06,0.15,5.4,1.9,13,0.05,4.67,Y,22,0,N
*029695291524,B007KL05BG,"Dosckocil (Petmate) CDS29152 Curvations Cat Litter Scoop, Large, White/Pink",6.29,290220,290220,Dosckocil (Petmate),White/Pink,98920,Pet Products,1.06,0.50,1.00,0.00,0,2.56,0.15,2.3,0.2,10.7,0.3,3.79,N,14,0,N
*029695291524,B019XF8ZM2,DOS Petmate Curvations Litter Scoop White Pink Hearts & Swirls Large Cat Pan,6.92,,21529152,Doskocil,,589252,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,8.42,N,1,0,N
*029695291524,B00LRUZ4R6,Curvations Litter Scoop (Pack of 2),,,29152,Petmate,White,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,27.46,N,3,0,N
*029695291654,B0002AT590,"Doskocil Indigo Door, Large",41.4,21529165,21529165,Doskocil,beige,47473,Pet Products,4.09,2.45,0.00,0.05,0,6.59,0.15,18.5,0.5,19.75,0.75,19.99,Y,19,0,N
*029695291739,B00U9O45I0,Doskocil Manufacturing Co DO29173 X-Small Petmate Door Barnhome 2 and 3,27.34,,DO29173,Doskocil,,655225,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,21.63,N,1,0,N
*029695291739,B000P9BY8I,PETMATE BARNHOME II & 3 DOOR EXTRA-SMALL,14.9,291965,291965,Petmate,CLEAR,52445,Pet Products,1.06,0.50,1.00,0.02,0,2.58,0.15,10.8,0.5,14.7,0.5,12.78,Y,13,0,N
*015568938610,B0018CK1OO,"Doskocil Pet Barn Door III, Small",29.16,21529174,21529174,Doskocil,beige,40332,Pet Products,4.09,2.06,0.00,0.03,0,6.18,0.15,13.5,0.5,19.5,0.68,10.45,Y,18,0,N
*029695291753,B002Q0SFE0,Petmate PTM29175 Door for Petbarn III Medium,,,29175,Petmate,,428278,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,29.62,N,4,0,N
*029695291753,B0018CLZMG,"Doskocil Manufacturing 29175 Door Petbarn, 3-Medium",32.76,29175,29175,Doskocil,,68789,Pet Products,4.09,2.45,0.00,0.08,0,6.62,0.15,19,0.8,21.8,1.15,20.03,Y,20,0,N
*029695291753,B004ZU0NFI,"Petbarn III Door Medium 16.14"" x 12.59""",19.99,,29175,Petmate,Whites & Tans,546891,Pet Products,4.09,2.06,0.00,0.02,0,6.17,0.15,19,0.2,23,0.9,25.19,N,4,1,N
*029695292026,B00HYF2JXA,Petmate 290183 Zeolite Filter Basic Lg,17.73,,290183,Petmate,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,9.44,N,1,0,N
*791611010037,B0006G58KA,"Ware Manufacturing Carpeted Kitty Cactus Scratch Post with Pom Pom, 16-Inch",15.99,1003,1003,Ware,,61334,Pet Products,4.09,7.91,0.00,0.64,0,12.64,0.15,11.5,11.5,19.5,4.35,29.95,Y,6,0,N
*071020092177,B00DDZ24GW,"Dosckocil (Petmate) CDS29202 Basic Cat Litter Box Zeolite Filter, Large",3.99,290183,290183,Petmate,black,19837,Pet Products,1.06,0.50,1.00,0.01,0,2.57,0.15,6,0.5,8.5,0.02,1.39,N,26,0,N
*029695292033,B00DDZ1ZYY,"Dosckocil (Petmate) CDS29203 Basic Cat Litter Box Zeolite Filter, Jumbo",4.49,290181,290181,Petmate,,77942,Pet Products,1.06,0.50,1.00,0.01,0,2.57,0.15,6.25,0.5,8,0.05,2.19,N,7,0,N
*029695292033,B005ZLPDFG,Zeolite Filter,,,29203-6PK,Petmate,,30702,Pet Products,1.06,0.96,1.00,0.04,0,3.06,0.15,6.5,2.3,8.4,0.39,15.89,Y,4,0,N
*029695292033,B00YYGXBY8,Doskocil Zeolite Filter 2 Extra Large - 29203,11.45,,598137,Doskocil,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,10.75,N,1,0,N
*029695292033,B000HHLWL2,Petmate Zeolite Charcoal Filters for Hooded Cat Litter Boxes Jumbo,3.99,BC598137,029695292033,Petmate (Doskocil),-1,36303,Pet Products,1.06,0.50,1.00,0.01,0,2.57,0.15,5.8,0.5,7.6,0.05,5.19,Y,23,0,N
*029695292033,B00T1TLGNG,Petmate Zeolite Jumbo Hooded Litter Box Filter,,,SKU: 29203,Petmate,black and white,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,N/A,N,1,0,N
*029695292101,B00AAPGDBK,"Arm & Hammer 12 Count Drawstring Liners, Large",15.64,29210,29210,Arm & Hammer,Red,33417,Pet Products,1.06,0.96,1.00,0.02,0,3.04,0.15,2.8,2.4,8.7,0.02,7.76,Y,16,0,N
*029695292101,B016TQZ7Y2,"Petmate 29210 Litter Pan Liner, Large, 12 Count",22.46,,188280,Petmate,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,16.29,N,1,0,N
*029695292101,B00MENPR7C,Petmate 29210 12CT Large Litt Pan Liner - Quantity 12,95.88,,29210,Petmate,,,Pet Products,4.09,5.18,0.00,0.30,0,9.57,0.15,11,10,11,9,75.92,N,1,0,N
*029695292101,B0071E55XK,"3 PACK ARM AND HAMMER LARGE DRAWSTRING LINERS, Size: 12 COUNT LARGE (Catalog Category: Cat:LITTER ACCESSORIES)",,,21529210,Petmate,,303812,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,3,3,3,0,N/A,N,1,0,N
*029695292118,B005BV0Y5Y,"Arm & Hammer 8 Count Drawstring Liners, Jumbo",9.19,29211,29211,Arm & Hammer,Red,42363,Pet Products,1.06,0.96,1.00,0.02,0,3.04,0.15,2.9,2.4,8.7,0.45,3.97,N,24,0,N
*029695292118,B015SOVSV2,Doskocil 29211 Doskocil 29211 Jumbo Stay Fresh Hi Back Drawstring Liners 8 Count,15.89,,29211,Doskocil,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,19.01,N,1,0,N
*029695292118,B00MENPPA6,Arm & Hammer 29211 Jumbo Stay Fresh Hi Back Drawstring Liners 8 Count,143.76,,29211,Petmate,,,Pet Products,4.09,7.13,0.00,0.57,0,11.79,0.15,13,11,16,13,148.17,N,2,0,N
*029695292125,B00YHB042M,Arm & Hammer Universal Litter Filter (Pack of 2),,,,Arm & Hammer,Charcoal,185288,Pet Products,1.06,0.96,1.00,0.02,0,3.04,0.15,7.1,1.1,7.1,0.25,N/A,N,0,0,N
*029695292125,B00M5GJJSQ,Hood Litter Pan Filter (Pack of 24),95.76,,29212,Petmate,,,Pet Products,4.09,5.57,0.00,0.41,0,10.07,0.15,11,10,15,5,83.62,N,2,0,N
*617407702132,B005BV0FZS,Doskocil Arm & Hammer Universal Filter for Cat Litter,5.19,21529212,21529212,Doskocil,,31563,Pet Products,1.06,0.50,1.00,0.01,0,2.57,0.15,6.8,0.6,7,0.1,3.06,N,18,0,N
*029695292262,B0135X6Z02,Petmate Booda Round Edge Litter Scoop,15.99,29226,29226,Petmate,,37523,Pet Products,1.06,0.96,1.00,0.08,0,3.10,0.15,6.3,3.4,11.6,0.02,8.25,Y,4,0,N
*029695293306,B00LHHHOIQ,Petmate Vehicle Hammock,30.0,29330,29330,Petmate,,312810,Pet Products,1.06,2.73,1.00,0.07,0,4.86,0.15,8.5,2.1,12.5,2.8,15.03,Y,5,0,N
*029695293894,B0002AT5AO,"Petmate Crazy Circle Interactive Cat Toy, Large",13.99,29393,29393,Petmate,Blue,5209,Pet Products,4.09,4.01,0.00,0.23,0,8.33,0.15,17.1,3,18,1,8.99,Y,18,0,N
*029695293931,B004BW0SPA,Crazy Circle Cat Toy Large,,,29393,BOODA Pet Products,black,296242,Pet Products,4.09,4.79,0.00,0.31,0,9.19,0.15,18.4,3.6,18.6,1.2,22.67,N,2,0,N
*029695293931,B007KKZXJG,Petmate 291851 Large Crazy Circle 17 X 3 Lt Blue2X,24.72,,29393,Petmate,,726127,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,N/A,N,1,0,N
*029695293931,B00W5TJB04,Booda Products Crazy Circle Cat Toy Lt Blue Large - 29393,17.91,,598274,Booda Brand,,676112,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,19.56,N,2,0,N
*029695298349,B002XKUIDE,"Doskocil Indigo Quilted Pad, Medium",47.7,29834,29834,Doskocil,,58122,Pet Products,4.09,4.79,0.00,0.30,0,9.18,0.15,11.2,3.9,27.5,1.1,25.6,Y,2,0,N
*029695298356,B002XKS72I,"Petmate Quilted Indigo Nylon Pad, 50-90 lb, Black",49.99,29835,29835,Petmate,Black,24887,Pet Products,4.09,5.18,0.00,0.34,0,9.61,0.15,12,6,19.1,1.5,35.74,Y,6,0,N
*029695299360,B010DYM4W4,"Doskocil Pet Bowl, Twin",2.34,21529936,21529936,Doskocil,,508327,Pet Products,4.09,5.96,0.00,0.45,0,10.50,0.15,15,8,15,5,6.46,N,7,0,N
*029695299988,B00448FVJY,Indigo Dog House Door (Pack of 5),124.95,,29998,Petmate,,,Pet Products,4.09,5.18,0.00,0.36,0,9.63,0.15,19.1,3.8,20.1,8.55,115.3,N,2,0,N
*029695299988,B0071EIEQA,Indigo Dog House Door,,,29998,Petmate,,342337,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,15,0.25,15,0,38.85,N,5,0,N
*617407660388,B0002AT5M2,Petmate 29998 See Thru Pet Door,30.95,29998,29998,Petmate,beige,17679,Pet Products,4.09,2.45,0.00,0.03,0,6.57,0.15,18.5,0.3,20,1.05,24.0,Y,47,1,N
*029695311024,B00O3GWKJG,Petmate Jackson Galaxy Holey Treat Ball,4.99,31102,31102,Petmate,Multicolor,35696,Pet Products,1.06,0.96,1.00,0.01,0,3.03,0.15,3.9,1.5,6,0.05,4.99,Y,12,0,N
*029695311062,B00O3GWKNW,Petmate Jackson Galaxy Natural Wobbler Ball,4.99,31106,31106,Petmate,,124617,Pet Products,1.06,0.96,1.00,0.03,0,3.05,0.15,4.6,2.1,8.3,0.15,4.96,Y,14,0,N
*029695311079,B00O3GWKDC,Petmate Jackson Galaxy Soft Wobbler Ball,4.99,31107,31107,Petmate,,95839,Pet Products,1.06,0.96,1.00,0.02,0,3.04,0.15,3.8,2.3,6.2,0.2,5.87,Y,13,0,N
