UPC,ASIN,Name,List Price,Model,MPN,Brand,Color,Sales Rank,Category,Pick & Pack,Weight Handling,Order Handling,30d Storage,VCF,FBA Fees,Referral,Width,Height,Length,Weight,Buy Box,FBA BB,New Offers,FBA Offers,AMZ on Listing
*018214834076,B00WZ8VTFA,"Nylabone Puppy Giant Chicken Flavored Dental Dog Chew Toy, Pink",15.99,NPX836P,NPX836P,Nylabone,Pink,23711,Pet Products,1.06,0.50,1.00,0.01,0,2.57,0.15,4,0.5,10.1,0.15,10.39,Y,17,3,Y
*018214834076,B017A5GVGO,Nylabone Corp Bones 491491 Puppy Chew Pink Chicken Flavor Chew,22.17,,491491,Nylabone,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,20.03,N,1,0,N
*018214834083,B017A5GX8K,Nylabone Corp Bones 491492 Puppy Chew Blue Chicken Flavor Chew,22.17,,491492,Nylabone,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,20.06,N,1,0,N
*018214834083,B00WZ8VQSA,"Nylabone Puppy Giant Chicken Flavored Dental Dog Chew Toy, Blue",15.99,NBX836P,NBX836P,Nylabone,Blue,38416,Pet Products,1.06,0.96,1.00,0.02,0,3.04,0.15,4.5,1.3,10.1,0.3,10.51,Y,15,4,Y
*018214834137,B00WZ8VZL8,Nylabone Flavor Frenzy Flexi Wishbone Wolf Filet Mignon Flavored Dog Chew Toy,12.99,NFFW203P,NFFW203P,Nylabone,,21675,Pet Products,1.06,0.96,1.00,0.04,0,3.06,0.15,8.74,1.1,12.13,0.31,9.71,Y,17,3,Y
*018214834335,B00WZ8WKYO,Nylabone Flavor Frenzy Regular Dura Chew Cheesesteak Flavored Bone Dog Chew Toy,6.99,NFCS102P,NFCS102P,Nylabone,,9483,Pet Products,1.06,0.50,1.00,0.00,0,2.56,0.15,3.2,0.5,6.8,0.02,6.0,Y,14,2,Y
*018214834373,B00WZ8W8TQ,Nylabone Flavor Frenzy Wolf Dura Chew Pizza Flavored Bumpy Bone Dog Toy,12.99,NFMP103P,NFMP103P,Nylabone,,18910,Pet Products,1.06,0.96,1.00,0.02,0,3.04,0.15,4.3,1.8,8.5,0.3,9.38,Y,15,4,Y
*018214834373,B017A5FRZ0,Nylabone Corp Bones 491486 Flavor Frenzy Bumby Bone Meat Supreme Pizza,20.35,,491486,Nylabone,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,N/A,N,0,0,N
*018214834496,B012DH4L8Y,"Nylabone 5 Count 3 Point Nutri Dent Complete Dog Bone, Small",6.72,NTD731VP5P,NTD731VP5P,Nylabone,,306472,Pet Products,1.06,0.96,1.00,0.02,0,3.04,0.15,5,1.4,7.4,0.2,10.38,Y,3,1,Y
*018214834502,B012DH4LRK,"Nylabone 3 Count 3 Point Nutri Dent Complete Dog Bone, Medium",6.72,NTD732VP3P,NTD732VP3P,Nylabone,,252859,Pet Products,1.06,0.96,1.00,0.01,0,3.03,0.15,3.7,1.7,5,0.6,11.16,Y,2,1,Y
*018214834632,B0123LGDX6,Nylabone 4 Count Healthy Edibles Small Wild Venison Dog Treat Bones,7.99,NEV201VP4P,NEV201VP4P,Nylabone,,29197,Pet Products,1.06,0.96,1.00,0.04,0,3.06,0.15,4.4,3.7,7,0.25,5.24,N,6,0,Y
*018214834649,B012DH4LFC,"Nylabone 8 Count Healthy Edibles Wild Venison Dog Treat Bones, Small",10.99,NEV201VP8P,NEV201VP8P,Nylabone,,29785,Pet Products,1.06,0.96,1.00,0.01,0,3.03,0.15,4.2,2.1,5.2,0.7,8.65,Y,8,2,Y
*018214834663,B012DH4LUM,"Nylabone 4 Count Healthy Edibles Wild Venison Dog Treat Bones, Medium",10.99,NEV202VP4P,NEV202VP4P,Nylabone,,73123,Pet Products,1.06,0.96,1.00,0.02,0,3.04,0.15,3.6,2.5,5.4,0.55,8.66,Y,8,2,Y
*018214834670,B0123LGF3E,Nylabone 1 Count Healthy Edibles Large Wild Venison Dog Treat Bones,7.99,NEV203P,NEV203P,Nylabone,,8395,Pet Products,1.06,0.96,1.00,0.02,0,3.04,0.15,3.9,1.6,9.9,0.35,3.99,N,8,0,Y
*018214834694,B0123LGGII,Nylabone 4 Count Healthy Edibles Small Wild Salmon Dog Treat Bones,7.99,NS201VP4P,NS201VP4P,Nylabone,,18942,Pet Products,1.06,0.96,1.00,0.01,0,3.03,0.15,3.8,1.1,4.9,0.25,3.41,N,6,0,Y
*018214834700,B01BFM9ZSE,"Nylabone Healthy Edibles Wild Salmon Dog Treat Bones, Small - 24 Total (3 Packs with 8 per pack)",,,,Nylabone,,124794,Pet Products,1.06,1.95,1.00,0.02,0,4.03,0.15,5.1,1.5,10.2,1.3,24.99,Y,1,1,N
*018214834700,B012DH5STA,"Nylabone 8 Count Healthy Edibles Wild Salmon Dog Treat Bones, Small",10.99,NS201VP8P,NS201VP8P,Nylabone,,40472,Pet Products,1.06,0.96,1.00,0.01,0,3.03,0.15,4.2,2.1,5.1,0.4,5.94,N,7,0,Y
*018214834717,B0123LGDWM,Nylabone 2 Count Healthy Edibles Medium Wild Salmon Dog Treat Bones,7.99,NS202TPP,NS202TPP,Nylabone,,74004,Pet Products,1.06,0.96,1.00,0.01,0,3.03,0.15,3.7,2.2,4.5,0.3,5.93,Y,6,2,Y
*018214834724,B012DH4L3Y,"Nylabone 4 Count Healthy Edibles Wild Salmon Dog Treat Bones, Medium",10.99,NS202VP4P,NS202VP4P,Nylabone,,56070,Pet Products,1.06,0.96,1.00,0.02,0,3.04,0.15,3.9,2.3,8,0.5,8.27,Y,9,3,Y
*018214834724,B01BFMI4K4,"Nylabone Healthy Edibles Wild Salmon Dog Treat Bones, Medium 12 Total (3 Packs with 4 per pack)",,,,Nylabone,,80078,Pet Products,1.06,2.73,1.00,0.14,0,4.93,0.15,7,6,11,1.55,24.99,Y,1,1,N
*018214834731,B01BFMK4IO,"Nylabone Healthy Edibles Wild Salmon Dog Treat Bones, Large (3 Pack)",,,,Nylabone,,106743,Pet Products,1.06,1.95,1.00,0.09,0,4.10,0.15,7.5,3.5,10.7,1,13.99,Y,1,1,N
*018214834731,B0123LGGEM,Nylabone 1 Count Healthy Edibles Large Wild Salmon Dog Treat Bones,7.99,NS203P,NS203P,Nylabone,,41384,Pet Products,1.06,0.96,1.00,0.01,0,3.03,0.15,2.6,1,6.9,0.55,5.9,Y,6,2,Y
*018214834748,B0123LGFK2,Nylabone 4 Count Healthy Edibles Small Wild Bison Dog Treat Bones,7.99,NEB201VP4P,NEB201VP4P,Nylabone,,67666,Pet Products,1.06,0.96,1.00,0.01,0,3.03,0.15,3.6,1.1,7,0.5,5.99,Y,7,2,Y
*018214834755,B012DH4LNE,"Nylabone 8 Count Healthy Edibles Wild Bison Dog Treat Bones, Small",10.99,NEB201VP8P,NEB201VP8P,Nylabone,,7579,Pet Products,1.06,0.96,1.00,0.02,0,3.04,0.15,3.8,2,8,0.45,6.99,Y,8,2,Y
*018214834762,B0123LGP66,Nylabone 2 Count Healthy Edibles Medium Wild Bison Dog Treat Bones,7.99,NEB202TPP,NEB202TPP,Nylabone,,79008,Pet Products,1.06,0.96,1.00,0.01,0,3.03,0.15,3.7,2.2,4.5,0.3,4.19,N,8,0,Y
*018214834779,B012DH4KSU,"Nylabone 4 Count Healthy Edibles Wild Bison Dog Treat Bones, Medium",10.99,NEB202VP4P,NEB202VP4P,Nylabone,,98206,Pet Products,1.06,0.96,1.00,0.03,0,3.05,0.15,4.9,2.5,8.5,0.5,10.64,Y,8,2,Y
*018214834786,B0123LGO2Q,"Nylabone 1 Count Healthy Edibles Large Wild Bison Dog Treat Bones, 4.9 Oz",7.99,NEB203P,NEB203P,Nylabone,,14327,Pet Products,1.06,0.96,1.00,0.03,0,3.05,0.15,4.6,2,9.9,0.35,3.99,N,6,0,Y
*781163283027,B0123LGOK8,Nylabone 2 Count Healthy Edibles Small Wild Variety Venison & Bison Dog Treat Bones,7.99,NE211TPP,NE211TPP,Nylabone,,73148,Pet Products,1.06,0.96,1.00,0.00,0,3.02,0.15,2.7,1.2,3.4,0.1,5.78,Y,10,2,Y
*018214834861,B012DH4Y6I,"Nylabone 2 Count Healthy Edibles Wild Variety Turkey & Salmon Dog Treat Bones, Medium",5.64,NE112TPP,NE112TPP,Nylabone,,174820,Pet Products,1.06,0.96,1.00,0.01,0,3.03,0.15,3.7,2.2,4.4,0.5,10.43,Y,6,1,Y
*018214834878,B012DH4WQU,"Nylabone 2 Count Healthy Edibles Wild Variety Venison & Bison Dog Treat Bones, Medium",5.64,NE212TPP,NE212TPP,Nylabone,,80085,Pet Products,1.06,0.96,1.00,0.01,0,3.03,0.15,3.5,1.5,7.4,0.25,6.1,Y,4,2,Y
*018214834892,B013G9HERS,Nylabone Corp (bones)-Healthy Edibles Combo Turkey & Apple 6pk Petite,10.36,,73083489,Nylabone,,276329,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,6.49,N,2,0,N
*018214834908,B015EAMG4S,Nylabone Corp (bones)-Healthy Edibles Combo Turkey & Apple 12pk Petite,,,,Unknown,,192143,Kitchen,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,9.99,N,2,0,N
*018214834939,B013G9HA8Q,Nylabone Corp (bones)-Healthy Edibles Combo Turkey & Apple 4pk Regular,10.36,,73083493,Nylabone,,37185,Pet Products,1.06,0.96,1.00,0.02,0,3.04,0.15,5,1.5,8.5,0.5,10.74,N,4,1,N
*018214834946,B013I2GDFW,Nylabone Corp (bones)-Healthy Edibles Combo Turkey & Apple Twin Pack Wolf,7.6,,73083494,Nylabone,,86130,Pet Products,1.06,0.96,1.00,0.01,0,3.03,0.15,4.5,1.1,8.1,0.55,11.46,Y,3,1,N
*018214834953,B013I2GCJO,Nylabone Corp (bones)-Healthy Edibles Combo Turkey & Apple Souper,9.86,,73083495,Nylabone,,52218,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,10.51,N,2,0,N
*018214835042,B0123LGO4Y,Nylabone Healthy Edibles Small 'Dinosaur' T-Rex Beef & Bacon Dog Treat Bone,7.99,NED301P,NED301P,Nylabone,,25503,Pet Products,1.06,0.50,1.00,0.00,0,2.56,0.15,3,0.5,6.9,0.1,1.9,N,6,0,Y
*018214835059,B0123LGOTO,Nylabone Healthy Edibles Medium 'Dinosaur' T-Rex Beef & Bacon Dog Treat Bone,7.99,NED302P,NED302P,Nylabone,,43885,Pet Products,1.06,0.96,1.00,0.01,0,3.03,0.15,4.3,1.2,4.9,0.1,5.59,Y,10,2,Y
*018214835103,B0123LGN2W,Nylabone Healthy Edibles Small 'Dinosaur' T-Rex Twin Pack Dog Treat Bone,7.99,NED300TPP,NED300TPP,Nylabone,,26255,Pet Products,1.06,0.96,1.00,0.01,0,3.03,0.15,4.3,1.2,4.9,0.4,7.41,Y,6,2,Y
*018214835134,B0186DX7OS,Nylabone Flavor Frenzy DuraChew Swirl Color Red White & Blue Giant Dog Chew Toy,12.78,,73083513,Nylabone,,582903,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,N/A,N,0,0,N
*018214835141,B0186DXLK8,Nylabone Flavor Frenzy DuraChew Swirl Color Red White Blue Wolf Dog Chew Toy,8.52,,73083514,Nylabone,,382952,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,N/A,N,0,0,N
*018214835189,B0186DW3KC,Nylabone Puppy Chew Petite Translucent Blue Dental Bone Peanut Butter Petite Toy,4.56,,73083518,Nylabone,,172737,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,6.92,N,1,0,N
*018214835233,B017YVJ40Y,"Nylabone Advanced Oral Care Dental Dog Brush, Small",11.99,NPD804P,NPD804P,Nylabone,,111599,Pet Products,1.06,0.96,1.00,0.01,0,3.03,0.15,4,1,5.9,0.1,11.99,Y,3,1,Y
*018214835240,B017YVJ2YW,"Nylabone Advanced Oral Care Dental Dog Brush, Large",15.99,NPD805P,NPD805P,Nylabone,,78685,Pet Products,1.06,0.96,1.00,0.03,0,3.05,0.15,5,2,9,0.35,10.57,Y,3,2,Y
*018214835479,B0186DZLBA,Nylabone DuraChew Peanut Butter Flavored Red Bonus Souper Dog Dental Chew Toy,15.7,,73083547,Nylabone,Red,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,N/A,N,0,0,N
*018214835486,B0186DZ9YO,Nylabone DuraChew Peanut Butter Flavored Red Bonus Giant Dog Dental Chew Toy,12.16,,73083548,Nylabone,Red,582899,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,N/A,N,0,0,N
*018214835509,B00Z3LCLVC,Nylabone Dura Chew Peanut Butter Red Bone with Bonus Regular Nutrident,5.22,,73083550,Nylabone,RED,425454,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,N/A,N,0,0,N
*018214835516,B017YVJ1M0,Nylabone Advanced Oral Care Dental Gel for Dogs,10.99,NPD605P,NPD605P,Nylabone,,130576,Pet Products,1.06,0.96,1.00,0.00,0,3.02,0.15,1.6,1.4,4,0.25,10.99,Y,4,1,Y
*018214835691,B012DH4WW4,Nylabone 16 Count 3 Point Nutri Dent Complete Adult Filet Mignon Pouch Bone,14.99,NTD731M16P,NTD731M16P,Nylabone,,13655,Pet Products,1.06,0.96,1.00,0.02,0,3.04,0.15,4.7,1.6,8,0.6,14.99,Y,2,1,Y
*018214835707,B012DH4XL4,Nylabone 10 Count 3 Point Nutri Dent Complete Adult Filet Mignon Pouch Bone,14.99,NTD732M10P,NTD732M10P,Nylabone,,60384,Pet Products,1.06,0.96,1.00,0.01,0,3.03,0.15,3.6,2.3,5.4,0.7,11.99,Y,2,1,Y
*018214836117,B017YVJ59O,Nylabone Flavor Frenzy Dura Pet Chew Toys,11.99,NFF106VPP,NFF106VPP,Nylabone,,13961,Pet Products,1.06,0.50,1.00,0.01,0,2.57,0.15,5.5,0.7,6.3,0.45,8.4,Y,5,2,Y
*018214999065,B0010P0YSW,"Nylabone Dura Chew Regular Original Flavored Wishbone Dog Chew Toy, Up to 35 LBS",8.99,N214P,N214P,Nylabone,Natural,609,Pet Products,1.06,0.96,1.00,0.02,0,3.04,0.15,7.4,1,7.8,0.25,7.05,Y,86,4,Y
*018214999065,B00AFBKZUO,Wishbone Original,,,N-214P/N-214,BCI,,43742,Pet Products,1.06,0.96,1.00,0.01,0,3.03,0.15,4.1,1,6.5,0.3,9.84,Y,8,5,N
*018214999065,B010UNL6ZE,"Nylabone Dura Wishbone Dog Chew Toy, Original",8.99,181160,181160,Nylabone,,5877,Pantry,1.06,0.96,1.00,0.02,0,3.04,0.15,7.3,1,8.7,0.6,7.05,Y,1,0,N
*019014013296,B000084DYH,Iams ProActive Health Ground Savory Dinner With Tender Chicken And Rice Canned Dog Food,21.48,,00019014013296,Iams,,323410,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,3,3,3,0,25.44,N,3,0,N
*019014013296,B000PTZV64,Iams ProActive Health Adult Ground Dinner - Chicken & Rice - 13.2oz,1.39,cfuda,PG-4072,Iams,,,Grocery,1.06,1.95,1.00,0.01,0,4.02,0.15,3,2.9,4,0.95,1.79,N,2,0,N
*019014013296,B000I4CE8Y,Iams Ground Dinner Canned Dog Food Case Chicken,,,110838,Iams,,714299,Pet Products,1.06,5.85,1.00,0.01,0,7.92,0.15,3,3,3,11,N/A,N,0,0,N
*019014013296,B00CAG3978,13.2OZ Chck/Ric DogFood,,,01329,Procter & Gamble,,,Home Improvement,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,N/A,N,0,0,N
*019014013296,B0026LIW1U,IAMS PROACTIVE HEALTH Adult Ground Dinner With Chicken & Rice Wet Dog Food 13.2 Ounces (Pack of 12),19.38,10144835,PG-4072C,Iams Wet Dog Food,,5596,Pet Products,1.06,5.85,1.00,0.13,0,8.04,0.15,8.8,4.1,11.8,11.55,18.61,Y,11,1,Y
*019014013296,B00KO89QBC,Iams Dog Food 13.2 OZ (Pack of 24),,,019014013296,Iams,,,Grocery,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,62.77,N,1,0,N
*019014013302,B003CEVTZQ,PROCTER & GAMBLE-Iams 13.2 OZ Savory Dinner With Meaty Beef & Rice Can Dog Food,,,01330,Procter & Gamble,,212474,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,11,35.0,N,2,0,N
*019014013302,B00CAG39Q4,"13.2OZ Beef/Ric DogFood, Pack of 12",16.68,,01330,Unknown,,,Home Improvement,1.06,6.24,1.00,0.29,0,8.59,0.15,11,6,14,12,16.52,N,4,0,N
*019014013302,B000SSU6C6,"Iams, Premium Dog Food, Beef & Rice Entree, 13.2 oz",,cfuda,01330,Iams,,378498,Pet Products,1.06,1.95,1.00,0.01,0,4.02,0.15,3,2.9,4,0.95,40.94,N,1,0,N
*019014013692,B0026LIW6K,IAMS PROACTIVE HEALTH Adult Ground Dinner With Beef and Rice Wet Dog Food 13.2 Ounces (Pack of 12),19.38,10144839,10144839,Iams Wet Dog Food,,9137,Pet Products,1.06,5.85,1.00,0.14,0,8.05,0.15,9,4.1,12.4,11.45,16.21,Y,10,1,Y
*019014013319,B0026LIWFG,IAMS PROACTIVE HEALTH Adult Ground Dinner With Lamb and Rice Wet Dog Food 13.2 Ounces (Pack of 12),19.38,10144842,PG-4073C,Iams Wet Dog Food,,1522,Pet Products,1.06,5.85,1.00,0.14,0,8.05,0.15,9.1,4.2,11.8,11.4,11.44,Y,8,1,Y
*019014013319,B003A0Q6TQ,"Iams Lamb & Rice Entrée, Case of 12",,,84959927,Iams,,477700,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,10,N/A,N,0,0,N
*019014013319,B00KO8A1L6,Iams Dog Food 13.2 OZ (Pack of 24),,,019014013319,Iams,,,Grocery,4.09,10.64,0.00,0.21,0,14.94,0.15,8.8,8,12,23,62.77,N,2,1,N
*019014013319,B00CAG3A2C,Iams Dog Ground Dinner With Lamb & Rice Canned (Pack of 12),,01331,01331,Iams,,88430,Pet Products,1.06,1.95,1.00,0.01,0,4.02,0.15,2.7,2.5,3.3,0.95,16.99,N,6,0,N
*019014025176,B001VJ598M,Iams Savory Turkey and Rice Ground Adult Canned Dog Food,,,84911030,Iams,,796142,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,10,N/A,N,0,0,N
*019014025176,B001CZW8RA,Iams ProActive Health Ground Savory Dinner wih Juicy Turkey and Rice Canned Dog Food,,,,Iams,,779326,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,11,25.44,N,1,0,N
*019014025183,B00KO8A60C,Iams Proactive Health Adult Ground Mixed Grill With Chicken & Beef 13.2 OZ (Pack of 24),,,,Iams,,,Grocery,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,65.76,N,1,0,N
*019014025183,B001VJ3J1Q,Iams Hearty Chicken and Beef Ground Adult Canned Dog Food,,,84911031,Iams,,819511,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,10,N/A,N,0,0,N
*019014025183,B0026LIQ3E,IAMS PROACTIVE HEALTH Adult Grilled Medley With Chicken & Beef Wet Dog Food 13.2 oz. (Pack of 12),22.99,80243144,80243144,Iams Wet Dog Food,,39211,Pet Products,1.06,5.85,1.00,0.14,0,8.05,0.15,8.9,4.1,12.5,11.5,18.61,Y,7,1,Y
*019014025183,B001CZW8R0,Iams ProActive Health Ground Hearty Mixed Grill Chicken and Beef Canned Dog Food,,,,Iams,,803633,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,11,25.44,N,1,0,N
*019014025190,B001VIWGSO,Iams Chunks Savory Chicken Marinated in Gravy Adult Dog Food,,,84911032,Iams,,810796,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,9.2,N/A,N,0,0,N
*019014025190,B0026LIXHI,IAMS PROACTIVE HEALTH Adult Chunks With Chicken in Gravy Wet Dog Food 12.3 Ounces (Pack of 12),19.38,10144817,10144817,Iams Wet Dog Food,,15805,Pet Products,1.06,5.85,1.00,0.14,0,8.05,0.15,9,4.1,12.2,11.35,19.38,Y,5,1,Y
*019014025190,B008Z9EIQK,IAMS PROACTIVE HEALTH Adult Chunks With Chicken in Gravy Wet Dog Food 12.3 Ounces,,,333187,Iams,,567693,Pet Products,1.06,1.95,1.00,0.01,0,4.02,0.15,3,2.9,4,0.9,2.49,N,1,0,N
*019014025190,B00GXILL2Y,"Applica/Spectrum Brands GFSP3 Grill Sponges, 3-Pk - Quantity 3",,,GFSP3,,,,Home,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,N/A,N,0,0,N
*019014025190,B003CERRRK,12.3OZ Chicken Dog Food (Pack of 12),,,02519,Iams,,835704,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,10,16.52,N,4,0,N
*019014025206,B000IOGSLS,Iams ProActive Health Chunks with Tender Beef & Vegetables Simmered in Gravy Entree,,,02520,Iams,,767276,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,10,33.7,N,2,0,N
*019014025206,B001VJ1FLM,Iams Chunks Tender Beef and Vegetables Simmered in Gravy Adult Dog Food,,,84911034,Iams,,784829,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,9.2,N/A,N,0,0,N
*019014025923,B0026LITWC,IAMS PROACTIVE HEALTH Adult Chunks With Beef & Vegetables in Gravy Wet Dog Food 12.3 oz. (Pack of 12),17.24,10144813,10144813,Iams Wet Dog Food,,4307,Pet Products,1.06,5.46,1.00,0.14,0,7.66,0.15,9.2,4.2,11.8,10.75,30.61,N,6,0,N
*019014025206,B00KO8A36Y,Iams Dog Food Chunks With Tender Beef & Vegetables Simmered In Gravy Cans 13.2 OZ (Pack of 24),,,019014025206,Iams,,,Grocery,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,66.14,N,1,0,N
*019014025206,B008Z9EIJC,lams ProActive Health Adult Dog Chunks with Beef & Vegetables in Gravy Premium Dog Food 12.3 Oz,,,02520,Procter & Gamble,,,Grocery,1.06,1.95,1.00,0.01,0,4.02,0.15,3,3,4,0.8,20.99,N,2,0,N
*019014026005,B003ZTYLHG,Iams ProActive Health Chunks with Savory Chicken and Vegetables Marinated in Gravy,,,,Iams,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,10,22.95,N,2,0,N
*019014025992,B0026LITQS,IAMS PROACTIVE HEALTH Adult Chunks With Chicken & Vegetables in Gravy Dog Food 12.3 oz. (Pack of 12),21.11,10125404,10125404,Iams Cat Wet Food,,89301,Pet Products,1.06,5.85,1.00,0.14,0,8.05,0.15,9.1,4.1,12.3,11.2,30.95,Y,6,1,N
*019014026005,B001VJ5996,Iams Chunks Savory Chicken and Vegetables Marinated in Gravy Adult Dog Food,,,84911517,Iams,,804354,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,11.4,N/A,N,0,0,N
*019014026029,B001VJ0CDY,Iams Tender Chicken and Beef Chunks Canned Puppy Food in Gravy,,,84911518,Iams,,745461,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,9.2,N/A,N,0,0,N
*019014026029,B008Z9EIN8,"lams ProActive Health Puppy Chunks with Chicken & Beef in Gravy Premium Puppy Food, 12.3 Oz",,,333153,Iams,,,Pet Products,1.06,1.95,1.00,0.01,0,4.02,0.15,2.9,2.9,4,0.9,1.59,N,1,0,N
*019014026029,B001B0A8R8,"12.3OZ Chick/Beef Food, Pack of 12",,02602,02602,Iams,,555027,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,10,16.52,N,3,0,N
*019014026029,B001F2IARW,Iams ProActive Health Chunks for Puppies Chicken and Beef Simmered in Gravy,,,02602,Iams,,718298,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,10,25.44,N,1,0,N
*019014026029,B00KO8A490,Iams Puppy Food 13.2 OZ (Pack of 24),,,019014026029,Iams,,,Grocery,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,63.57,N,1,0,N
*019014026043,B001D007UO,Iams ProActive Health Adult Chunks with Chicken & Beef in Gravy Premium Dog Food 12.3 Oz,,,110989,Iams,,657670,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,10,33.7,N,2,0,N
*019014026043,B001VJ1FNA,Iams Chunks Tender Chicken and Beef Simmered in Gravy Adult Dog Food,,,84911519,Iams,,765458,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,9.2,N/A,N,0,0,N
*019014026043,B008Z9EJN2,Iams ProActive Health Adult Chunks Chicken & Beef in Gravy,,,333161,Iams,,32705,Pet Products,1.06,1.95,1.00,0.01,0,4.02,0.15,2.9,2.9,4,0.9,9.66,Y,1,1,N
*019014028450,B001HS8A24,Eukanuba Ground Entrée with Beef and Rice Adult Canned Dog Food,,,84985233,Eukanuba,,713531,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,11.7,N/A,N,0,0,N
*019014028450,B001VJ59XW,Eukanuba Ground Entree Can Dog Food Beef,,,335828,Eukanuba,,308151,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,N/A,N,2,0,N
*019014028467,B001VJ1GAM,Eukanuba Ground Entree with Fresh Chicken and Rice - 13.2Oz,2.57,19014028467,84985310,Eukanuba,Chicken And Rice,490662,Pet Products,1.06,5.85,1.00,0.01,0,7.92,0.15,3.25,3.25,4.25,11.6,N/A,N,0,0,N
*019014028467,B001HS69FE,EUKANUBA Adult Entrée with Fresh Chicken and Rice Canned Dog Food 13.2 Ounces (Pack of 12),1.69,10132753,PG-4140,Eukanuba Wet Dog Food,,52752,Pet Products,1.06,5.85,1.00,0.15,0,8.06,0.15,9.4,4.2,11.8,11.2,26.29,N,9,0,N
*019014028474,B003ZF2N0W,EUKANUBA Adult Entrée with Lamb and Rice Canned Dog Food 13.2 Ounces (Pack of 12),20.99,10132741,19014028474,Eukanuba Wet Dog Food,,86368,Pet Products,1.06,5.85,1.00,0.14,0,8.05,0.15,9.1,4,11.9,11.35,22.29,N,8,1,N
*019014028474,B001VJ3JP2,Eukanuba Ground Entrée with Lamb and Rice Adult Canned Dog Food,,,84985314,Eukanuba,,403191,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,11.6,N/A,N,0,0,N
*019014029310,B001HS27BO,EUKANUBA Puppy Entrée with Fresh Chicken and Rice Canned Puppy Food 13.2 Ounces  (Pack of 12),25.59,80243041,19014028481,Eukanuba Wet Dog Food,Chicken And Rice For Puppies,106883,Pet Products,1.06,5.85,1.00,0.14,0,8.05,0.15,9,4.1,12.4,11.45,25.49,N,7,0,N
*019014028481,B001VJ3JSE,Eukanuba Ground Entrée with Chicken and Rice Puppy Canned Food,,,84985368,Eukanuba,,428457,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,11.5,N/A,N,0,0,N
*019014028481,B001BTJN2K,Eukanuba Ground Entree with Beef and Rice - 12X13.2Oz,20.75,PG-4139C,PG-4139C,Eukanuba,Beef And Rice,375340,Pet Products,1.06,0.96,1.00,0.15,0,3.17,0.15,9.25,4.25,12.5,0.48,27.09,N,1,0,N
